ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
E6CCD6D531360C0E,classic_bike,2023-12-10 05:27:30,2023-12-10 05:34:12,Cooper Square & Astor Pl,5712.03,Canal St & Rutgers St,5303.08,40.72971952,-73.990796804,40.71427487,-73.98990025,member
91FAE4539CC74691,classic_bike,2023-12-11 17:57:56,2023-12-11 18:00:24,Broadway & W 53 St,6779.05,W 56 St & 6 Ave,6809.07,40.76346612,-73.982699871,40.76340613,-73.97722479,member
43BE1EBA9D2D977D,classic_bike,2023-12-03 17:36:44,2023-12-03 17:40:54,E 53 St & 3 Ave,6617.02,E 54 St & 1 Ave,6608.09,40.75763227739443,-73.96930575370789,40.756265,-73.964179,member
17FEF204E49CC020,classic_bike,2023-12-07 17:36:22,2023-12-07 17:42:32,10 St & 7 Ave,3762.08,5 St & 6 Ave,3874.01,40.6662078,-73.98199886,40.6704836,-73.98208968,member
0A438548AC5C9B2B,classic_bike,2023-12-27 05:30:59,2023-12-27 05:37:48,W 41 St & 8 Ave,6602.03,W 56 St & 6 Ave,6809.07,40.757093787,-73.990306258,40.76340613,-73.97722479,member
E54105BBD2FC2B9A,classic_bike,2023-12-11 09:23:17,2023-12-11 09:32:25,W 41 St & 8 Ave,6602.03,W 56 St & 6 Ave,6809.07,40.756749988,-73.989458203,40.76340613,-73.97722479,member
DFA7B6E5C916C6DF,classic_bike,2023-12-06 18:38:09,2023-12-06 18:44:56,E 7 St & Ave B,5584.05,Canal St & Rutgers St,5303.08,40.725386858,-73.981760263,40.71427487,-73.98990025,member
3AE4DDB92A28B12B,electric_bike,2023-12-14 16:23:16,2023-12-14 16:33:24,Bridge St & Water St,4968.03,Canal St & Rutgers St,5303.08,40.70296934155272,-73.98469090461731,40.71427487,-73.98990025,member
E7F3B2AC8EEE166E,classic_bike,2023-12-03 10:00:52,2023-12-03 10:06:15,Vernon Blvd & 47 Rd,6212.08,45 Rd & 11 St,6319.01,40.7449067,-73.9534573,40.74708586,-73.94977234,member
5AD3D0B7DC795902,classic_bike,2023-12-12 07:55:02,2023-12-12 07:56:52,46 Ave & 5 St,6286.02,45 Rd & 11 St,6319.01,40.74731,-73.95451,40.74708586,-73.94977234,member
C649C72D43292B3E,classic_bike,2023-12-18 17:23:13,2023-12-18 17:31:55,Bayard St & Baxter St,5351.03,Greenwich St & Hubert St,5470.10,40.71602118,-73.99974372,40.721319,-74.010065,member
704674FB9FE5C85F,classic_bike,2023-12-24 00:55:34,2023-12-24 01:16:56,W 41 St & 8 Ave,6602.03,Mercer St & Bleecker St,5679.05,40.756780982,-73.989773989,40.72706363348306,-73.99662137031554,member
8856C9827920ED7A,classic_bike,2023-12-14 09:14:21,2023-12-14 09:17:25,46 Ave & 5 St,6286.02,45 Rd & 11 St,6319.01,40.74731,-73.95451,40.74708586,-73.94977234,member
B256D3F2C26D2A72,classic_bike,2023-12-03 12:42:30,2023-12-03 12:50:06,Spring St & Hudson St,5653.12,Mercer St & Bleecker St,5679.05,40.72583996792375,-74.0076532959938,40.72706363348306,-73.99662137031554,member
CBAFFE08A16E2EBF,classic_bike,2023-12-13 08:16:23,2023-12-13 08:25:24,Old Slip & South St,4993.13,Greenwich St & Hubert St,5470.10,40.703597665,-74.007784963,40.721319,-74.010065,member
85444D024125D8F2,classic_bike,2023-12-04 08:12:51,2023-12-04 08:22:31,Old Slip & South St,4993.13,Greenwich St & Hubert St,5470.10,40.703615308,-74.007780075,40.721319,-74.010065,member
3A8D325E98B01CAB,classic_bike,2023-12-13 08:27:33,2023-12-13 08:29:36,46 Ave & 5 St,6286.02,45 Rd & 11 St,6319.01,40.74731,-73.95451,40.74708586,-73.94977234,member
A8E31BBDB11930F0,classic_bike,2023-12-07 07:46:49,2023-12-07 07:57:25,Old Slip & South St,4993.13,Greenwich St & Hubert St,5470.10,40.703542709,-74.007840395,40.721319,-74.010065,member
FF558678C218A2D1,classic_bike,2023-12-14 14:43:49,2023-12-14 14:46:59,Lexington Ave & E 111 St,7567.06,E 106 St & Madison Ave,7528.31,40.7954121,-73.9441232,40.7934337,-73.94945003,member
D2D51FE807C3E51C,classic_bike,2023-12-22 11:16:14,2023-12-22 11:17:39,Macon St & Nostrand Ave,4214.03,MacDonough St & Marcy Ave,4246.02,40.68100822,-73.949957252,40.68078,-73.94613,member
055D65C2407FAB7E,classic_bike,2023-12-07 16:07:50,2023-12-07 16:28:23,Macon St & Nostrand Ave,4214.03,Sumpter St & Fulton St,4187.04,40.681043029,-73.950186849,40.67923,-73.92588,member
95C9A2AD08E8451A,classic_bike,2023-12-21 18:25:09,2023-12-21 18:41:49,W 54 St & 11 Ave,6955.05,Greenwich St & Hubert St,5470.10,40.76811552,-73.99221766,40.721319,-74.010065,member
A81A562A5B165A22,classic_bike,2023-12-08 07:10:39,2023-12-08 07:26:43,Clarkson Ave & E 37 St,3463.01,Fulton St & Clermont Ave,4386.05,40.655768633,-73.94320631,40.68415748,-73.96922273,member
77DCB4636CFB091E,classic_bike,2023-12-02 16:52:19,2023-12-02 17:07:21,Grand Concourse & E Mount Eden Ave,8265.09,Walton Ave & E 153 St,7945.07,40.843078017,-73.911698341,40.822351,-73.926907,member
C896D597B124C663,classic_bike,2023-12-07 23:25:29,2023-12-07 23:33:23,Sterling Pl & Franklin Ave,4033.16,Fulton St & Clermont Ave,4386.05,40.67324785,-73.95689517,40.68415748,-73.96922273,member
B2E7D6DAEC956E96,classic_bike,2023-12-04 13:52:58,2023-12-04 14:33:27,Broadway & W 41 St,6560.01,W 43 St & 6 Ave,6593.14,40.755189776,-73.986397266,40.75527307,-73.98316936,member
6C9A67E48B239914,classic_bike,2023-12-15 20:32:46,2023-12-15 20:37:32,Delancey St & Eldridge St,5414.07,Division St & Bowery,5270.08,40.71932292,-73.991555333,40.714193,-73.996732,member
B9D7C0D5BF59709F,classic_bike,2023-12-15 20:03:12,2023-12-15 20:08:06,Delancey St & Eldridge St,5414.07,Division St & Bowery,5270.08,40.719383,-73.991479,40.714193,-73.996732,member
9515562A6DD79A0D,classic_bike,2023-12-14 14:42:57,2023-12-14 14:45:33,W 111 St & 5 Ave,7587.16,E 106 St & Madison Ave,7528.31,40.797744274,-73.949066281,40.7934337,-73.94945003,member
EA6BFF90D36D1BEB,classic_bike,2023-12-13 23:47:23,2023-12-13 23:50:07,Clermont Ave & Lafayette Ave,4461.01,Fulton St & Clermont Ave,4386.05,40.68764484,-73.96968902,40.68415748,-73.96922273,member
774410FF0FE9A8F2,classic_bike,2023-12-30 23:55:51,2023-12-30 23:57:42,Clermont Ave & Lafayette Ave,4461.01,Fulton St & Clermont Ave,4386.05,40.68764484,-73.96968902,40.68415748,-73.96922273,member
B4B6E7AD87C70F13,classic_bike,2023-12-21 22:02:21,2023-12-21 22:05:07,Clermont Ave & Lafayette Ave,4461.01,Fulton St & Clermont Ave,4386.05,40.68764484,-73.96968902,40.68415748,-73.96922273,member
CCFDBD10668F0982,classic_bike,2023-12-05 15:18:43,2023-12-05 15:29:26,23 Rd & 31 St,7082.14,91 St & 23 Ave,6949.03,40.773328424,-73.913638711,40.76768,-73.87899,member
04B823D1A34AECCC,classic_bike,2023-12-12 07:26:29,2023-12-12 07:42:55,Clarkson Ave & E 37 St,3463.01,Fulton St & Clermont Ave,4386.05,40.655762553,-73.94317317,40.68415748,-73.96922273,member
96293F12C3F2F54E,classic_bike,2023-12-14 17:12:25,2023-12-14 17:14:43,W 111 St & 5 Ave,7587.16,E 106 St & Madison Ave,7528.31,40.79752078124756,-73.9489397406578,40.7934337,-73.94945003,member
D0A046DAE38537C0,classic_bike,2023-12-02 14:35:05,2023-12-02 14:43:05,Cherry St,5181.04,Division St & Bowery,5270.08,40.71219906,-73.97948148,40.714193,-73.996732,member
565121A9BB9C7BC8,classic_bike,2023-12-17 16:51:56,2023-12-17 16:54:11,Clermont Ave & Lafayette Ave,4461.01,Fulton St & Clermont Ave,4386.05,40.68764484,-73.96968902,40.68415748,-73.96922273,member
7E60976F6B1C3259,classic_bike,2023-12-15 12:01:55,2023-12-15 12:05:22,Caton Ave & Bedford Ave,3368.04,Church Ave & Nostrand Ave,3359.01,40.65237,-73.95623,40.65074,-73.94986,member
E42E5646C28E7D21,classic_bike,2023-12-22 11:41:15,2023-12-22 11:50:45,W 59 St & 10 Ave,7023.04,W 43 St & 6 Ave,6593.14,40.770647287,-73.987898469,40.75527307,-73.98316936,member
391585459AD74F8D,classic_bike,2023-12-29 11:55:07,2023-12-29 12:06:14,Court St & State St,4488.08,Fulton St & Clermont Ave,4386.05,40.6902375,-73.99203074,40.68415748,-73.96922273,member
21E6693FADF9F68B,classic_bike,2023-12-03 10:23:51,2023-12-03 10:33:44,Delancey St & Eldridge St,5414.07,Grand St & Havemeyer St,5267.08,40.719496965,-73.991350174,40.71286844,-73.95698119,member
E507200B112B5DC7,electric_bike,2023-12-17 15:59:01,2023-12-17 16:27:18,Macon St & Nostrand Ave,4214.03,MacDonough St & Marcy Ave,4246.02,40.6809833854,-73.9500479759,40.68078,-73.94613,member
