ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
4A86C1475DCCADA0,classic_bike,2023-01-26 10:53:44,2023-01-26 11:05:17,E 53 St & Madison Ave,6659.03,Columbus Ave & W 72 St,7175.05,40.75972414,-73.973664165,40.7770575,-73.97898475,member
AE02E1FF7E264874,classic_bike,2023-01-04 11:51:54,2023-01-04 12:07:09,Halsey St & Ralph Ave,4334.02,Clinton Ave & Myrtle Ave,4651.02,40.684970021,-73.922754765,40.693261,-73.968896,casual
D3F9A2A71AD244C6,classic_bike,2023-01-04 17:26:48,2023-01-04 17:43:29,Bank St & Hudson St,5922.08,W 52 St & 11 Ave,6926.01,40.73656559,-74.006091952,40.76727216,-73.99392888,casual
3D48C6F33AFEF329,classic_bike,2023-01-04 08:31:11,2023-01-04 08:42:12,E 53 St & Madison Ave,6659.03,W 45 St & 8 Ave,6676.02,40.7597108,-73.97402311,40.75929124,-73.98859651,member
4865926C3D97BA01,electric_bike,2023-01-03 22:15:34,2023-01-03 22:30:35,Frederick Douglass Blvd & W 112 St,7631.23,Central Park S & 6 Ave,6876.04,40.801694,-73.957145,40.76590936,-73.97634151,casual
9A659BB2CE9A68DB,classic_bike,2023-01-07 17:22:42,2023-01-07 17:26:32,Bank St & Hudson St,5922.08,8 Ave & W 16 St,6072.11,40.73652889,-74.00618026,40.740983,-74.001702,member
261D9EBA13211CB1,classic_bike,2023-01-20 15:23:12,2023-01-20 15:24:34,1 Ave & E 6 St,5626.15,E 5 St & Ave A,5626.06,40.72633085971696,-73.98616880178452,40.72479007746337,-73.98430064320564,member
20A6A86266C740FB,classic_bike,2023-01-20 16:19:26,2023-01-20 16:20:36,1 Ave & E 6 St,5626.15,E 5 St & Ave A,5626.06,40.72633085971696,-73.98616880178452,40.72479007746337,-73.98430064320564,member
E973AB6787D14218,classic_bike,2023-01-20 16:27:53,2023-01-20 16:28:57,1 Ave & E 6 St,5626.15,E 5 St & Ave A,5626.06,40.72633085971696,-73.98616880178452,40.72479007746337,-73.98430064320564,member
E0B146FCDD5F83B8,classic_bike,2023-01-20 16:23:20,2023-01-20 16:24:51,1 Ave & E 6 St,5626.15,E 5 St & Ave A,5626.06,40.72633085971696,-73.98616880178452,40.72479007746337,-73.98430064320564,member
8ED7F87E51EF37DF,classic_bike,2023-01-20 15:27:18,2023-01-20 15:28:44,1 Ave & E 6 St,5626.15,E 5 St & Ave A,5626.06,40.72633085971696,-73.98616880178452,40.72479007746337,-73.98430064320564,member
5D983DFDBD8B495A,classic_bike,2023-01-24 10:06:19,2023-01-24 10:07:56,1 Ave & E 6 St,5626.15,E 5 St & Ave A,5626.06,40.72633085971696,-73.98616880178452,40.72479007746337,-73.98430064320564,member
DD661404F0312246,classic_bike,2023-01-23 20:06:29,2023-01-23 20:08:25,1 Ave & E 6 St,5626.15,E 5 St & Ave A,5626.06,40.72633085971696,-73.98616880178452,40.72479007746337,-73.98430064320564,member
2022B559BB8AFE7A,classic_bike,2023-01-27 15:33:29,2023-01-27 15:45:21,E 39 St & Lexington Ave,6389.09,Central Park S & 6 Ave,6876.04,40.7494985460252,-73.97729203113158,40.76590936,-73.97634151,member
9B4E0EF7AC431B96,classic_bike,2023-01-21 16:39:28,2023-01-21 16:56:29,E 39 St & Lexington Ave,6389.09,Rivington St & Chrystie St,5453.01,40.7494985460252,-73.97729203113158,40.72110063,-73.9919254,member
EB65B1AB85087BD9,classic_bike,2023-01-01 14:38:57,2023-01-01 14:49:29,6 Ave & W 45 St,6593.15,Central Park S & 6 Ave,6876.04,40.756951,-73.982631,40.76590936,-73.97634151,casual
A923E986048A0E1F,classic_bike,2023-01-30 16:08:08,2023-01-30 16:27:43,E 22 St & 2 Ave,5971.09,E 82 St & East End Ave,7049.04,40.736952424,-73.981223345,40.7724607,-73.9468208,member
AE2442E53B6A6FDB,classic_bike,2023-01-09 19:10:12,2023-01-09 19:19:17,Lafayette St & E 8 St,5788.13,8 Ave & W 16 St,6072.11,40.73020660529954,-73.99102628231049,40.740983,-74.001702,member
B26B270B9FD5694E,classic_bike,2023-01-29 21:19:12,2023-01-29 21:58:35,Lafayette St & E 8 St,5788.13,11 Ave & W 59 St,7059.01,40.730364084,-73.991085172,40.77149671054441,-73.99046033620834,member
D3925A28B6A002F6,classic_bike,2023-01-21 13:42:57,2023-01-21 13:47:45,E 22 St & 2 Ave,5971.09,Broadway & E 21 St,6098.10,40.73716919369882,-73.98122549057007,40.73988840858996,-73.98958593606949,member
721E457D4464173F,classic_bike,2023-01-08 13:41:41,2023-01-08 13:50:01,1 Ave & E 6 St,5626.15,Broadway & E 21 St,6098.10,40.725946665,-73.986385942,40.73988840858996,-73.98958593606949,member
74851360ADF4322A,classic_bike,2023-01-06 23:01:32,2023-01-06 23:03:20,1 Ave & E 6 St,5626.15,E 5 St & Ave A,5626.06,40.726289749,-73.986172557,40.72479007746337,-73.98430064320564,member
326A1CA392E59EEB,electric_bike,2023-01-04 18:02:12,2023-01-04 18:13:49,1 Ave & E 6 St,5626.15,Leonard St & Church St,5359.11,40.72633085971696,-73.98616880178452,40.717571,-74.005549,member
0E92CBDB9577B65D,classic_bike,2023-01-12 19:43:26,2023-01-12 19:56:28,E 39 St & Lexington Ave,6389.09,11 Ave & W 59 St,7059.01,40.749368548,-73.97732722800001,40.77149671054441,-73.99046033620834,member
A6D86ECF4279BC4F,electric_bike,2023-01-27 07:49:57,2023-01-27 08:09:32,Halsey St & Tompkins Ave,4319.07,Morgan Ave & Lombardy St,5503.01,40.6823687,-73.944118,40.72226,-73.93889,casual
80A0614CDD8CCB8A,electric_bike,2023-01-29 18:38:51,2023-01-29 18:43:00,E 22 St & 2 Ave,5971.09,Broadway & E 21 St,6098.10,40.73716919369882,-73.98122549057007,40.73988840858996,-73.98958593606949,member
4D0DD510467474E1,classic_bike,2023-01-13 17:29:54,2023-01-13 17:50:31,Halsey St & Tompkins Ave,4319.07,Graham Ave & Grand St,5178.06,40.6823687,-73.944118,40.711863,-73.944024,member
1891760D47C60738,electric_bike,2023-01-03 05:53:33,2023-01-03 05:57:17,Market St & Henry St,5270.09,Rivington St & Chrystie St,5453.01,40.71310702305908,-73.99446353316307,40.72110063,-73.9919254,member
CC08DFBCD1B0C0B4,classic_bike,2023-01-02 21:01:58,2023-01-02 21:06:40,Market St & Henry St,5270.09,Rivington St & Chrystie St,5453.01,40.713206291,-73.994470119,40.72110063,-73.9919254,member
154DBACEE46B749D,classic_bike,2023-01-03 13:37:41,2023-01-03 13:42:07,Market St & Henry St,5270.09,Rivington St & Chrystie St,5453.01,40.713165045,-73.994429946,40.72110063,-73.9919254,member
